"","state","city","pop","household_income_mean","household_income_median","debt.proportion","hs.degree.proportion","married.proportion"
"10046","Texas","Somerville",4666,56046.20883,46317,0.35044,0.77908,0.48492
"10047","Texas","Sour Lake",5498,93900.07342,72714,0.41173,0.92963,0.65993
"10048","Texas","Southlake",33354,169091.280778,184868,0.740384,0.988548,0.747452
"10049","Texas","Spicewood",6740,123065.03449,99733,0.66849,0.97603,0.65886
"10050","Texas","Splendora",12283,64290.537255,51138,0.47846,0.77,0.56283
"10051","Texas","Spring",66144,84878.9017244444,67391,0.738213333333333,0.906394444444444,0.571628888888889
"10052","Texas","Springtown",10479,72380.655855,60950,0.672335,0.846125,0.626505
"10053","Texas","Spur",2281,52249.27395,39310,0.28615,0.76316,0.54187
"10054","Texas","Stafford",14853,71953.268085,63288,0.73436,0.832065,0.514345
"10055","Texas","Stanton",3644,78112.32501,53013,0.4409,0.79536,0.53674
"10056","Texas","Stephenville",18135,52724.9416833333,36794,0.566903333333333,0.886866666666667,0.481366666666667
"10057","Texas","Sterling City",6180,70258.692545,61689.5,0.3686,0.825605,0.616565
"10058","Texas","Stockdale",4490,69297.20159,54375,0.36538,0.83481,0.65444
"10059","Texas","Stratford",3066,65683.03602,53788,0.36036,0.73447,0.58862
"10060","Texas","Sudan",2565,55390.70412,41303,0.34206,0.7546,0.59507
"10061","Texas","Sugar Land",68824,103194.774893333,81289,0.691234444444444,0.89855,0.622684444444444
"10062","Texas","Sugarland",8011,87516.8394,65961,0.71058,0.83493,0.59681
"10063","Texas","Sulphur Springs",9734,65008.75267,49145.5,0.462055,0.779205,0.62848
"10064","Texas","Sunnyvale",7101,106697.58126,84773,0.71522,0.93645,0.60208
"10065","Texas","Sweeny",2548,78466.32352,52715,0.36143,0.86294,0.63816
"10066","Texas","Sweetwater",10254,53030.1580433333,44100,0.36487,0.817393333333333,0.5294
"10067","Texas","Taft",4407,52274.56409,37476,0.33465,0.66169,0.49337
"10068","Texas","Taylor",7957,62218.2706566667,49399,0.616976666666667,0.807956666666667,0.515043333333333
"10069","Texas","Teague",4668,66659.66883,53836,0.44024,0.81299,0.53645
"10070","Texas","Temple",38888,53102.128021,44358,0.482218,0.856969,0.492478
"10071","Texas","Terrell",11370,58795.307545,43231.5,0.56099,0.742725,0.576265
"10072","Texas","Texarkana",22339,48623.7148425,36463.5,0.5284,0.8325575,0.407905
"10073","Texas","Texas City",17563,60811.5754733333,46367,0.442343333333333,0.77001,0.52558
"10074","Texas","The Colony",21102,96416.5924233333,73610,0.730726666666667,0.932396666666667,0.578466666666667
"10075","Texas","The Woodlands",75239,130574.79127,134396,0.714797777777778,0.953483333333333,0.669377777777778
"10076","Texas","Thorndale",2861,64442.79061,49011,0.41719,0.7904,0.54341
"10077","Texas","Three Rivers",4493,60782.75307,45571,0.34004,0.78364,0.48974
"10078","Texas","Tom Bean",5164,77304.40101,61534,0.53474,0.92878,0.60801
"10079","Texas","Tomball",27785,95887.32327,77962,0.739083333333333,0.92709,0.62123
"10080","Texas","Tool",9958,48022.222305,37783,0.4264,0.77586,0.605115
"10081","Texas","Tornillo",5162,37841.74357,30418,0.303385,0.4606,0.602245
"10082","Texas","Trinity",14986,49429.3814125,37148,0.33665,0.783575,0.5152775
"10083","Texas","Tulia",2018,57273.90478,44197,0.27689,0.78399,0.53899
"10084","Texas","Tyler",66113,57716.7934546154,44827,0.533118461538462,0.804566923076923,0.494572307692308
"10085","Texas","Universal City",20649,82017.145265,67042,0.7550275,0.93352,0.6029425
"10086","Texas","Uvalde",9571,56199.459195,48478.5,0.4637,0.782185,0.472295
"10087","Texas","Valley Mills",2615,56395.42394,47924,0.52261,0.85577,0.65029
"10088","Texas","Van",8586,72994.8196,61225,0.50702,0.91395,0.70838
"10089","Texas","Van Alstyne",5503,77258.11205,65498,0.52865,0.91127,0.66635
"10090","Texas","Van Horn",2296,44952.28776,33606,0.30319,0.62093,0.50717
"10091","Texas","Van Vleck",2163,70233.46991,49168,0.45496,0.82366,0.565015
"10092","Texas","Venus",7448,63552.07447,52873,0.5967,0.75934,0.51864
"10093","Texas","Vernon",10515,57379.0507866667,50218,0.41594,0.78492,0.590276666666667
"10094","Texas","Victoria",43193,64447.990098,56110.5,0.454013,0.810949,0.518708
"10095","Texas","Vidor",15170,64360.441765,48928,0.3744875,0.88901,0.6004475
"10096","Texas","Waco",66578,44628.6230733333,25865,0.44955,0.771170666666667,0.419239333333333
"10097","Texas","Waller",8204,79961.28398,68822,0.64292,0.84868,0.61855
"10098","Texas","Walnut Springs",4221,54861.66546,38361,0.35613,0.7913,0.56529
"10099","Texas","Warren",2779,65157.95785,45717,0.26852,0.90948,0.68522
"10100","Texas","Watauga",15692,70700.84768,64221,0.675853333333333,0.882986666666667,0.520903333333333
"10101","Texas","Waxahachie",36010,81721.2603742857,66907,0.643837142857143,0.878964285714286,0.640335714285714
"10102","Texas","Weatherford",18241,86640.23959,63424,0.531943333333333,0.865663333333333,0.588326666666667
"10103","Texas","Wellington",3058,52385.22387,39554,0.36616,0.78704,0.65584
"10104","Texas","Wells",1872,51213.63574,34087,0.40766,0.8241,0.61785
"10105","Texas","Weslaco",45640,42748.71120375,30043,0.34102125,0.5921475,0.5481075
"10106","Texas","West Columbia",3542,67343.89906,59133,0.40752,0.91565,0.67411
"10107","Texas","Westhoff",5708,51916.79028,30093,0.20969,0.74591,0.40119
"10108","Texas","Wharton",6368,40427.5427,25125,0.326443333333333,0.686483333333333,0.40578
"10109","Texas","White Deer",2278,72121.34787,63032,0.36462,0.89605,0.67249
"10110","Texas","Whitehouse",7783,73031.02302,64668,0.65784,0.91807,0.73307
"10111","Texas","Wichita Falls",37452,52873.203394,36979,0.566728,0.816918,0.443251
"10112","Texas","Willis",15561,71789.608065,60309.5,0.64905,0.845335,0.53007
"10113","Texas","Wills Point",4446,62284.14751,44104,0.48856,0.80882,0.53515
"10114","Texas","Winfield",2599,59147.41967,49607,0.50702,0.80317,0.6292
"10115","Texas","Winnie",5880,59161.2224,41826,0.4663,0.73002,0.55181
"10116","Texas","Winnsboro",7308,57127.62589,39478.5,0.417355,0.83569,0.527755
"10117","Texas","Winona",5238,58067.2465,43613,0.38805,0.87822,0.56031
"10118","Texas","Wolfe City",2422,53102.66043,34105,0.46875,0.85148,0.54329
"10119","Texas","Wolfforth",26371,78010.508725,61217.5,0.6862975,0.9196275,0.484315
"10120","Texas","Woodville",10622,48109.292165,39343.5,0.46823,0.830575,0.432
"10121","Texas","Wortham",2403,61776.43854,39693,0.36484,0.76034,0.59211
"10122","Texas","Wylie",41539,106079.718513333,92430,0.777596666666667,0.925576666666667,0.665893333333333
"10123","Texas","Yoakum",6919,59253.588585,44911.5,0.389705,0.75344,0.53676
"10124","Texas","Yorktown",2841,79845.78622,55918,0.25,0.77916,0.61256
"10125","Texas","Zapata",10554,43281.08991,30243.5,0.23272,0.50235,0.53361
"10126","Texas","Zavalla",8218,55050.86775,41539.5,0.34919,0.7871,0.61597
"10127","Utah","Alpine",9546,120517.716865,102075.5,0.74479,0.977045,0.673785
"10128","Utah","Alta",4410,135460.3204,114015,0.62431,0.96813,0.61068
"10129","Utah","American Fork",13094,91338.7273733333,87303,0.797993333333333,0.953716666666667,0.620393333333333
"10130","Utah","Bear River City",4770,74509.70695,62150,0.63826,0.95727,0.64495
"10131","Utah","Beaver",3544,58314.54024,48100,0.59188,0.91923,0.59069
"10132","Utah","Beryl",3511,62087.61968,42610,0.60198,0.91935,0.58618
"10133","Utah","Bountiful",30087,84885.41584,63466,0.633884285714286,0.960614285714286,0.628025714285714
"10134","Utah","Brigham City",4935,64325.76846,52564.5,0.629765,0.95353,0.579955
"10135","Utah","Cedar City",33589,58206.826716,49357,0.697034,0.924256,0.571896
"10136","Utah","Cedar Hills",6813,117687.8059,98220,0.79197,1,0.71342
"10137","Utah","Centerville",11973,90669.120985,77810.5,0.6788,0.976945,0.626395
"10138","Utah","Clearfield",15434,52581.44305,44138,0.5986075,0.906955,0.5231075
"10139","Utah","Cleveland",3813,64745.14681,53821,0.58484,0.88433,0.5736
"10140","Utah","Clinton",12132,78368.983585,73562,0.813675,0.92633,0.59044
"10141","Utah","Coalville",5746,76502.557165,64574,0.6044,0.91321,0.68107
"10142","Utah","Cottonwood Heights",2875,86259.73269,74158,0.67548,0.9471,0.58051
"10143","Utah","Delta",10115,67940.13278,59534,0.563715,0.910035,0.615435
"10144","Utah","Draper",27687,115244.723325,101635,0.785715,0.9750075,0.6842875
"10145","Utah","Dutch John",776,66599.39965,56055,0.4329,0.93474,0.62259
"10146","Utah","Eagle Mountain",27556,86164.4055,75590.5,0.88959,0.9537775,0.715585
"10147","Utah","East Layton",10535,90949.703865,80539.5,0.71555,0.969545,0.641965
"10148","Utah","Eden",7164,96067.67233,79697,0.63268,0.95801,0.70264
"10149","Utah","Enterprise",2973,66535.64724,56442,0.65741,0.95287,0.64767
"10150","Utah","Ephraim",6773,53084.00894,38425,0.60903,0.88505,0.46849
"10151","Utah","Farmington",4976,99501.48436,85901,0.70188,0.99224,0.60603
"10152","Utah","Fillmore",4716,57130.71616,45443,0.50165,0.88378,0.62262
"10153","Utah","Fort Duchesne",5623,65385.81768,59100,0.39489,0.76183,0.54002
"10154","Utah","Fountain Green",3963,67148.19357,48747,0.59336,0.8574,0.69944
"10155","Utah","Harrisville",8429,68568.05182,59398,0.88476,0.93053,0.67024
"10156","Utah","Heber City",21072,77877.6220733333,65629,0.794863333333333,0.912583333333333,0.569963333333333
"10157","Utah","Highland",15768,135097.246996667,117706,0.826243333333333,0.988653333333333,0.639553333333333
"10158","Utah","Hooper",17392,92463.80564,84569.5,0.73154,0.954445,0.70553
"10159","Utah","Hurricane",10995,54285.6291,46788,0.68683,0.93331,0.66218
"10160","Utah","Hyde Park",6316,78546.99207,68129,0.70033,0.94727,0.62379
"10161","Utah","Hyrum",2067,80055.91718,68148,0.58163,0.94695,0.67571
"10162","Utah","Ivins",7062,67654.07991,51914,0.63497,0.94498,0.66919
"10163","Utah","Kamas",3629,76982.27614,61105,0.74105,0.89608,0.5796
"10164","Utah","Kaysville",28459,99913.934005,82138,0.7882725,0.97717,0.682765
"10165","Utah","Kearns",12668,60536.03797,55170,0.77319,0.720703333333333,0.490566666666667
"10166","Utah","Koosharem",2895,60703.39848,54328,0.6101,0.9099,0.67476
"10167","Utah","Layton",29688,73183.3283266667,59470.5,0.710465,0.916908333333333,0.6164
"10168","Utah","Lehi",23355,90784.36891,81452,0.774398,0.964452,0.698784
"10169","Utah","Lindon",4299,91518.08674,87696,0.68296,0.95496,0.63738
"10170","Utah","Logan",22697,62736.307062,44320,0.697504,0.911676,0.57794
"10171","Utah","Magna",12983,67968.00967,59900.5,0.8406,0.84182,0.558935
"10172","Utah","Mapleton",1213,102888.86091,86260,0.68278,0.99024,0.68803
"10173","Utah","Midvale",36794,59755.3159657143,54576,0.70171,0.880922857142857,0.503475714285714
"10174","Utah","Midway",5589,89012.55694,75345,0.58684,0.95514,0.60548
"10175","Utah","Moab",4592,49448.0943,43175,0.5093,0.89831,0.47268
"10176","Utah","Montezuma Creek",3080,41438.84599,28612,0.16957,0.70533,0.40102
"10177","Utah","Monticello",3632,59213.20443,46634,0.53661,0.89744,0.53932
"10178","Utah","Monument Valley",3360,39398.70372,23855,0.0568,0.77195,0.36
"10179","Utah","Morgan",8983,93438.28135,76498,0.69753,0.98398,0.71001
"10180","Utah","Mountain View",208,55001.38309,45424,0.76,0.77536,0.84615
"10181","Utah","Murray",18106,63638.51938,47622,0.5409275,0.89754,0.5047475
"10182","Utah","Nephi",5502,57741.97504,54033,0.66265,0.90249,0.59024
"10183","Utah","North Logan",3416,101406.62913,86835,0.6153,0.98409,0.62698
"10184","Utah","North Salt Lake",7788,64993.7586,59965,0.73319,0.85912,0.66579
"10185","Utah","Ogden",86547,61343.5204654545,50291.5,0.679409090909091,0.845309545454545,0.513673181818182
"10186","Utah","Orangeville",3486,61784.7093,51364,0.60227,0.93777,0.65705
"10187","Utah","Orem",43589,63445.073361,51918.5,0.673648,0.900293,0.595456
"10188","Utah","Panguitch",2441,54834.69522,42567,0.58735,0.91923,0.62918
"10189","Utah","Park City",18708,133476.85931,112189.5,0.706198333333333,0.944865,0.586686666666667
"10190","Utah","Payson",8068,67449.18495,60584.5,0.70197,0.91268,0.65059
"10191","Utah","Perry",9505,76105.879135,69464.5,0.74993,0.95382,0.664345
"10192","Utah","Pleasant Grove",27212,88761.5681714286,77269,0.77573,0.953348571428571,0.626241428571429
"10193","Utah","Provo",44716,58432.5803136364,52390,0.574809090909091,0.921099090909091,0.479460909090909
"10194","Utah","Richfield",4973,52805.27188,40239,0.61097,0.91938,0.61919
"10195","Utah","Riverdale",4571,58569.14064,45712,0.58034,0.89767,0.54971
"10196","Utah","Riverton",6896,117838.1664,103031,0.88942,0.9609,0.71373
"10197","Utah","Roy",7077,57588.49524,49602,0.5684,0.92939,0.5542
"10198","Utah","Salem",8274,87856.1902733333,77600,0.724783333333333,0.96116,0.663846666666667
"10199","Utah","Salina",4459,58311.42091,51206,0.57406,0.90676,0.63176
"10200","Utah","Salt Lake City",223476,73421.5162855769,56104.5,0.716332307692308,0.902949230769231,0.479370192307692
"10201","Utah","Sandy",63851,97862.0705023077,79534,0.733858461538462,0.957347692307692,0.625962307692308
"10202","Utah","Santa Clara",7739,60186.15796,50743,0.57072,0.94653,0.78282
"10203","Utah","Santaquin",1822,58489.08377,47173,0.56233,0.81678,0.66667
"10204","Utah","Smithfield",7716,55348.02332,47076,0.60913,0.88256,0.6367
"10205","Utah","South Jordan",28130,106734.523276,91555,0.747794,0.949122,0.659348
"10206","Utah","South Salt Lake",6144,46526.70594,38062,0.78484,0.77026,0.44193
"10207","Utah","South Weber",5062,83557.86509,75942,0.8222,0.93375,0.67676
"10208","Utah","Spanish Fork",22657,79968.492226,68713,0.775784,0.905594,0.621346
"10209","Utah","Springville",22546,66699.09034,59215,0.70983,0.932435,0.646936666666667
"10210","Utah","St George",33507,64790.206362,44515,0.592982,0.889194,0.57199
"10211","Utah","Sunnyside",3975,54285.79705,42898,0.53047,0.88687,0.57451
"10212","Utah","Syracuse",12611,91292.70149,83391,0.86797,0.97538,0.70496
"10213","Utah","Tabiona",4788,59008.33339,48239,0.51586,0.84808,0.66022
"10214","Utah","Taylorsville",29556,74154.939635,64138,0.729296666666667,0.9114,0.546655
"10215","Utah","Tooele",38643,76060.216214,58266,0.751422,0.922954,0.597518
"10216","Utah","Tremonton",8383,59355.46217,46207,0.72661,0.8371,0.59516
"10217","Utah","Vernal",12804,79885.887135,72492.5,0.58406,0.89474,0.588935
"10218","Utah","Vernon",7899,82246.8858,71763,0.78671,0.95231,0.64011
"10219","Utah","Vineyard",10311,94531.70292,85655,0.765935,0.96448,0.53144
"10220","Utah","Washington",21753,64496.98222,52396.5,0.56834,0.91674,0.654115
"10221","Utah","Wellington",3881,66468.30944,57540,0.64837,0.89629,0.62083
"10222","Utah","Wellsville",6054,83236.89295,71268,0.70806,0.95729,0.64701
"10223","Utah","West Jordan",42017,74013.37445875,61378,0.8044075,0.88674,0.56553125
"10224","Utah","West Valley City",53395,67883.6383122222,56940,0.751195555555556,0.790992222222222,0.543241111111111
"10225","Utah","Woods Cross",25552,91728.2988766667,85086,0.829676666666667,0.97379,0.66229
"10226","Vermont","Albany",4139,53165.68718,42217,0.56259,0.88815,0.53994
"10227","Vermont","Arlington",2453,72681.19611,57318,0.61364,0.93652,0.6334
"10228","Vermont","Ascutney",2794,67120.68413,58451,0.65118,0.90888,0.64363
"10229","Vermont","Barnard",3836,77582.11413,61719,0.5338,0.93838,0.62617
"10230","Vermont","Barre",4154,48248.03438,36726,0.69982,0.92259,0.41128
"10231","Vermont","Barton",2726,56809.29756,43203,0.58655,0.83922,0.48493
"10232","Vermont","Bennington",18547,60854.75264,48061,0.648882,0.889524,0.49192
"10233","Vermont","Brandon",3890,62010.77154,51363,0.59238,0.88414,0.55844
"10234","Vermont","Brattleboro",3766,62323.40035,40634,0.6219,0.90724,0.53271
"10235","Vermont","Bridgewater",3149,73252.55354,59668,0.60641,0.95521,0.65762
"10236","Vermont","Brookfield",2484,65695.94188,54761,0.6046,0.9238,0.58378
"10237","Vermont","Burlington",17172,54756.901396,35845,0.665576,0.88463,0.298042
"10238","Vermont","Cambridge",5734,84898.56742,78047,0.77681,0.94518,0.59823
"10239","Vermont","Castleton",4645,75293.72031,58186,0.67864,0.92531,0.37135
"10240","Vermont","Charlotte",3822,129789.12073,109171,0.68006,0.99203,0.69432
"10241","Vermont","Chester",4231,61955.88841,47136,0.58922,0.88312,0.57773
"10242","Vermont","Danby",1640,64628.98129,55056,0.58414,0.83656,0.69181
"10243","Vermont","Danville",2203,72486.26111,61595,0.5746,0.93887,0.68614
"10244","Vermont","Dorset",1076,67098.29639,50708,0.57618,0.91698,0.65359
"10245","Vermont","East Dover",1337,59258.71361,43304,0.59785,0.95613,0.51961
"10246","Vermont","East Dummerston",1939,73652.78185,60196,0.57086,0.94753,0.66288
"10247","Vermont","East Montpelier",2610,75733.86362,66564,0.56578,0.95708,0.63886
"10248","Vermont","Essex Junction",9286,92541.674715,82221,0.74306,0.97909,0.587895
"10249","Vermont","Fairfield",3117,79785.5743,67410,0.7837,0.93265,0.6
"10250","Vermont","Franklin",7434,68443.66809,57905,0.69383,0.86607,0.57749
"10251","Vermont","Gilman",3281,47769.14219,38041,0.50515,0.86235,0.54788
"10252","Vermont","Grafton",3074,63790.55143,49934,0.60885,0.92978,0.58552
"10253","Vermont","Greensboro",1809,61972.06596,49195,0.50222,0.88451,0.61103
"10254","Vermont","Hartland",3386,69629.18423,59866,0.69972,0.9581,0.6506
"10255","Vermont","Hinesburg",5236,78867.57849,61338,0.73795,0.95521,0.57742
"10256","Vermont","Huntington",1914,85627.83706,71695,0.73252,0.9461,0.63263
"10257","Vermont","Hyde Park",3043,61248.62405,46538,0.65381,0.92301,0.48558
"10258","Vermont","Island Pond",973,40333.77438,28514,0.49265,0.83446,0.54476
"10259","Vermont","Jamaica",914,65899.142,54263,0.60191,0.97696,0.52066
"10260","Vermont","Jay",4677,54895.41132,46797,0.53249,0.84919,0.56282
"10261","Vermont","Jericho",5043,106462.38449,97986,0.74956,0.96697,0.62759
"10262","Vermont","Johnson",3512,43736.30483,33846,0.52329,0.86111,0.33357
"10263","Vermont","Londonderry",1580,64065.59723,50196,0.4635,0.89292,0.60345
"10264","Vermont","Ludlow",2140,53710.11738,41994,0.51903,0.89872,0.49944
"10265","Vermont","Lyndonville",2012,63766.15955,50032,0.66134,0.91685,0.582
"10266","Vermont","Marlboro",1936,74633.44172,65138,0.51913,0.92998,0.46002
"10267","Vermont","Milton",7882,79806.18741,68745,0.77353,0.93051,0.5693
"10268","Vermont","Montgomery Center",3435,54400.70359,45113,0.60273,0.83427,0.57498
"10269","Vermont","Montpelier",5401,75070.0993166667,60506,0.59067,0.946343333333333,0.531363333333333
"10270","Vermont","Newport",4493,44828.596695,30116.5,0.56859,0.837285,0.40356
"10271","Vermont","North Stratford",1953,48227.79254,36437,0.49304,0.82051,0.60627
"10272","Vermont","Pittsford",2921,63254.13987,53953,0.61531,0.92073,0.58113
"10273","Vermont","Plainfield",4385,65684.73137,50827,0.62255,0.92585,0.55108
"10274","Vermont","Poultney",4409,55473.42908,43416,0.57008,0.89092,0.53466
"10275","Vermont","Rutland",12782,55929.11351,37679,0.681336666666667,0.905153333333333,0.463616666666667
"10276","Vermont","Saint Albans",13113,63656.3796966667,51102,0.658766666666667,0.91908,0.49348
"10277","Vermont","Saint Johnsbury",7535,53148.84399,39893,0.598125,0.890345,0.48969
"10278","Vermont","Salisbury",2352,64465.08052,57684,0.63926,0.90476,0.55992
"10279","Vermont","Saxtons River",2111,64167.71614,49429,0.65185,0.87238,0.58304
"10280","Vermont","Shelburne",7566,115537.50475,99176,0.66246,0.97147,0.6245
"10281","Vermont","South Burlington",12498,92302.8833,59278,0.71483,0.94869,0.600016666666667
"10282","Vermont","South Hero",3753,83397.60686,68123,0.63658,0.95867,0.61817
